review_group	review_pdf	review_id	study_label	report_index	candidate_type	candidate_text	query_text	matched_pmids	pmcids	n_pmids	n_pmcids	has_pubmed	has_pmc	lookup_methods	lookup_errors	pubmed_titles	reference_excerpt
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Alfredo 2012	1	explicit_pmid	22169831	22169831	22169831	.	1	0	yes	no	direct_pubmed_link	.	.	Alfredo PP, Bjordal JM, Dreyer SH, Ferreira, Zaguetti G, Ovanessian V, et al. Efficacy of low level laser therapy associated with exercises in knee osteoarthritis: a randomized double-blind study. Clinical Rehabilitation 2012;26(6):523-33. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Alkhawajah 2019	1	explicit_pmid	31627723	31627723	31627723	PMC6800493	1	1	yes	yes	direct_pubmed_link	.	.	Alkhawajah HA, Alshami AM. The effect of mobilization with movement on pain and function in patients with knee osteoarthritis: a randomized double-blind controlled trial. BMC Musculoskeletal Disorders 2019;20(1):(no pagination). [DOI: 10.1186/s12891-019-2841-4] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Allen 2021	1	explicit_pmid	31138256	31138256	31138256	PMC6540433	1	1	yes	yes	direct_pubmed_link	.	.	Allen KD, Bongiorni D, Caves K, Coffman CJ, Floegel TA, Greysen HM, et al. STepped exercise program for patients with knee OsteoArthritis (STEP-KOA): protocol for a randomized controlled trial. BMC Musculoskeletal Disorders 2019;20(1):(no pagination). [DOI: 10.1186/s12891-019-2627-8] - DOI - PMC - PubMed Allen KD, Woolson S, Hoenig HM, Bongiorni D, Byrd J, Caves K, et al. Stepped exercise program for patients with knee osteoarthritis a randomized controlled trial. Annals of Internal Medicine 2021;174(3):298-307. [DOI: 10.7326/M20-4447] - DOI - PMC - PubMed Kaufman B, Allen KD, Coffman CJ, Wool
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Allen 2021	2	explicit_pmid	33370174	33370174	33370174	PMC10405203	1	1	yes	yes	direct_pubmed_link	.	.	Allen KD, Bongiorni D, Caves K, Coffman CJ, Floegel TA, Greysen HM, et al. STepped exercise program for patients with knee OsteoArthritis (STEP-KOA): protocol for a randomized controlled trial. BMC Musculoskeletal Disorders 2019;20(1):(no pagination). [DOI: 10.1186/s12891-019-2627-8] - DOI - PMC - PubMed Allen KD, Woolson S, Hoenig HM, Bongiorni D, Byrd J, Caves K, et al. Stepped exercise program for patients with knee osteoarthritis a randomized controlled trial. Annals of Internal Medicine 2021;174(3):298-307. [DOI: 10.7326/M20-4447] - DOI - PMC - PubMed Kaufman B, Allen KD, Coffman CJ, Wool
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Allen 2021	3	doi	10.1016/j.jval.2020.04.011	"""10.1016/j.jval.2020.04.011""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Allen KD, Bongiorni D, Caves K, Coffman CJ, Floegel TA, Greysen HM, et al. STepped exercise program for patients with knee OsteoArthritis (STEP-KOA): protocol for a randomized controlled trial. BMC Musculoskeletal Disorders 2019;20(1):(no pagination). [DOI: 10.1186/s12891-019-2627-8] - DOI - PMC - PubMed Allen KD, Woolson S, Hoenig HM, Bongiorni D, Byrd J, Caves K, et al. Stepped exercise program for patients with knee osteoarthritis a randomized controlled trial. Annals of Internal Medicine 2021;174(3):298-307. [DOI: 10.7326/M20-4447] - DOI - PMC - PubMed Kaufman B, Allen KD, Coffman CJ, Wool
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Allen 2021	4	explicit_pmid	35365305	35365305	35365305	.	1	0	yes	no	direct_pubmed_link	.	.	Allen KD, Bongiorni D, Caves K, Coffman CJ, Floegel TA, Greysen HM, et al. STepped exercise program for patients with knee OsteoArthritis (STEP-KOA): protocol for a randomized controlled trial. BMC Musculoskeletal Disorders 2019;20(1):(no pagination). [DOI: 10.1186/s12891-019-2627-8] - DOI - PMC - PubMed Allen KD, Woolson S, Hoenig HM, Bongiorni D, Byrd J, Caves K, et al. Stepped exercise program for patients with knee osteoarthritis a randomized controlled trial. Annals of Internal Medicine 2021;174(3):298-307. [DOI: 10.7326/M20-4447] - DOI - PMC - PubMed Kaufman B, Allen KD, Coffman CJ, Wool
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Allen 2021	5	nct_id	NCT02653768	NCT02653768	.	.	0	0	no	no	.	no_pubmed_queryable_identifier	.	Allen KD, Bongiorni D, Caves K, Coffman CJ, Floegel TA, Greysen HM, et al. STepped exercise program for patients with knee OsteoArthritis (STEP-KOA): protocol for a randomized controlled trial. BMC Musculoskeletal Disorders 2019;20(1):(no pagination). [DOI: 10.1186/s12891-019-2627-8] - DOI - PMC - PubMed Allen KD, Woolson S, Hoenig HM, Bongiorni D, Byrd J, Caves K, et al. Stepped exercise program for patients with knee osteoarthritis a randomized controlled trial. Annals of Internal Medicine 2021;174(3):298-307. [DOI: 10.7326/M20-4447] - DOI - PMC - PubMed Kaufman B, Allen KD, Coffman CJ, Wool
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Anjum 2023	1	explicit_pmid	38054019	38054019	38054019	PMC10695107	1	1	yes	yes	direct_pubmed_link	.	.	Anjum N, Sheikh RK, Omer A, Anwar K, Khan MM, Aftab A, et al. Comparison of instrument-assisted soft tissue mobilization and proprioceptive neuromuscular stretching on hamstring flexibility in patients with knee osteoarthritis. PeerJ 2023;11:(no pagination). [DOI: 10.7717/peerj.16506] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Anwer 2011	1	title	Effectiveness of electromyographic biofeedback training on quadriceps muscle strength in osteoarthritis of knee	"""Effectiveness of electromyographic biofeedback training on quadriceps muscle strength in osteoarthritis of knee""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Anwer S, Quddus N, Miraj M, Equebal A. Effectiveness of electromyographic biofeedback training on quadriceps muscle strength in osteoarthritis of knee. Hong Kong Physiotherapy Journal 2011;29(2):86-93.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Aoki 2009	1	title	Home stretching exercise is effective for improving knee range of motion and gait in patients with knee osteoarthritis	"""Home stretching exercise is effective for improving knee range of motion and gait in patients with knee osteoarthritis""[Title]"	.	.	0	0	no	no	.	title_search_no_match	.	Aoki O, Tsumura N, Kimura A, Okuyama S, Takikawa S, Hirata S. Home stretching exercise is effective for improving knee range of motion and gait in patients with knee osteoarthritis. Journal of Physical Therapy Science 2009;21(2):113-9.
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Aree‐Ue 2017	1	explicit_pmid	28095581	28095581	28095581	.	1	0	yes	no	direct_pubmed_link	.	.	Aree-Ue S, Saraboon Y, Belza B. Long-term adherence and effectiveness of a multicomponent intervention for community-dwelling overweight Thai older adults with knee osteoarthritis: 1-year follow up. Journal of Gerontological Nursing 2017;43(4):40-8. [DOI: 10.3928/00989134-20170111-09] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Armagan 2015	1	explicit_pmid	25096309	25096309	25096309	.	1	0	yes	no	direct_pubmed_link	.	.	Armagan O, Yilmazer S, CCalisir, Ozgen M, Tascioglu F, Oner S, et al. Comparison of the symptomatic and chondroprotective effects of glucosamine sulphate and exercise treatments in patients with knee osteoarthritis. Journal of Back and Musculoskeletal Rehabilitation 2015;28(2):287-93. [DOI: 10.3233/BMR-140516] - DOI - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Atamaz 2006	1	explicit_pmid	16416102	16416102	16416102	.	1	0	yes	no	direct_pubmed_link	.	.	Atamaz F, Kirazli Y, Akkoc Y, Atamaz F, Kirazli Y, Akkoc Y. A comparison of two different intra-articular hyaluronan drugs and physical therapy in the management of knee osteoarthritis. Rheumatology International 2006;26:873-8. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Atamaz 2012	1	explicit_pmid	22459699	22459699	22459699	.	1	0	yes	no	direct_pubmed_link	.	.	Atamaz FC, Durmaz B, Baydar M, Demircioglu OY, Iyiyapici A, Kuran B, et al. Comparison of the efficacy of transcutaneous electrical nerve stimulation, interferential currents, and shortwave diathermy in knee osteoarthritis: a double-blind, randomized, controlled, multicenter study. Archives of Physical Medicine and Rehabilitation 2012;93(5):748-56. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Ay 2013	1	doi	10.4274/tftr.70894	"""10.4274/tftr.70894""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Ay S, Koldas Dogan S, Evcik D. Is there an effective way to prescribe a home-based exercise program in patients with knee osteoarthritis? A randomized controlled study [Diz osteoartriti olan hastalarda ev egzersiz programi onermenin etkili bir yolu var midir? Randomize kontrollu bir calısma]. Turkiye Fiziksel Tip ve Rehabilitasyon Dergisi 2013;59(1):1-6. [DOI: 10.4274/tftr.70894] - DOI
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bell 2023c	1	explicit_pmid	37989380	37989380	37989380	PMC10668304	1	1	yes	yes	direct_pubmed_link	.	.	Bell E, O'Halloran P, Wallis J, Crossley K, Gibbs A, Lee A, et al. Using SUpported Motivational InTerviewing (SUMIT) to improve physical activity for people with knee osteoarthritis. A pilot, feasibility randomised controlled trial. Journal of Science and Medicine in Sport 2023;26 Suppl 2:S168. [DOI: 10.1016/j.jsams.2023.08.073] - DOI - PMC - PubMed Bell EC, O'Halloran P, Wallis JA, Crossley KM, Gibbs A, Annemarie L, et al. Supported motivational interviewing (SUMIT) to improve physical activity for people with knee osteoarthritis. A pilot, feasibility randomised controlled trial. Osteoarthrit
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bell 2023c	2	explicit_pmid	37989380	37989380	37989380	PMC10668304	1	1	yes	yes	direct_pubmed_link	.	.	Bell E, O'Halloran P, Wallis J, Crossley K, Gibbs A, Lee A, et al. Using SUpported Motivational InTerviewing (SUMIT) to improve physical activity for people with knee osteoarthritis. A pilot, feasibility randomised controlled trial. Journal of Science and Medicine in Sport 2023;26 Suppl 2:S168. [DOI: 10.1016/j.jsams.2023.08.073] - DOI - PMC - PubMed Bell EC, O'Halloran P, Wallis JA, Crossley KM, Gibbs A, Annemarie L, et al. Supported motivational interviewing (SUMIT) to improve physical activity for people with knee osteoarthritis. A pilot, feasibility randomised controlled trial. Osteoarthrit
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bell 2023c	3	explicit_pmid	37989380	37989380	37989380	PMC10668304	1	1	yes	yes	direct_pubmed_link	.	.	Bell E, O'Halloran P, Wallis J, Crossley K, Gibbs A, Lee A, et al. Using SUpported Motivational InTerviewing (SUMIT) to improve physical activity for people with knee osteoarthritis. A pilot, feasibility randomised controlled trial. Journal of Science and Medicine in Sport 2023;26 Suppl 2:S168. [DOI: 10.1016/j.jsams.2023.08.073] - DOI - PMC - PubMed Bell EC, O'Halloran P, Wallis JA, Crossley KM, Gibbs A, Annemarie L, et al. Supported motivational interviewing (SUMIT) to improve physical activity for people with knee osteoarthritis. A pilot, feasibility randomised controlled trial. Osteoarthrit
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bennell 2005	1	explicit_pmid	15897310	15897310	15897310	PMC1755542	1	1	yes	yes	direct_pubmed_link	.	.	Bennell KL, Himan RS, Metcalf BR, Buchbinder R, McConnell J, McColl G, et al. Efficacy of physiotherapy management of knee joint osteoarthritis: a randomised, double blind, placebo controlled trial. Annals of the Rheumatic Diseases 2005;64:906-12. - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bezalel 2010	1	explicit_pmid	20420960	20420960	20420960	.	1	0	yes	no	direct_pubmed_link	.	.	Bezalel T, Carmeli E, Katz-Leurer M. The effect of a group education programme on pain and function through knowledge acquisition and home-based exercise among patients with knee osteoarthritis: a parallel randomised single-blind clinical trial. Physiotherapy 2010;96(2):137-43. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bhalekar 2017	1	doi	10.5958/0973-5674.2017.00080.6	"""10.5958/0973-5674.2017.00080.6""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Bhalekar PA, Bagade VK. The effect of core strengthening exercises along with conventional treatment on knee joint proprioception, balance, and functional disability in patellofemoral osteoarthritis. Indian Journal of Physiotherapy & Occupational Therapy 2017;11(3):90-5. [DOI: 10.5958/0973-5674.2017.00080.6] - DOI
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bhore 2023	1	explicit_pmid	37397115	37397115	37397115	PMC10312405	1	1	yes	yes	direct_pubmed_link	.	.	Bhore P, Shinde S. Effect of multi-component exercises program on pain-related gait adaptations among individuals with osteoarthritis of the knee joint. Journal of Education & Health Promotion 2023;12:138. [DOI: 10.4103/jehp.jehp_1628_22] - DOI - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Boocock 2009	1	explicit_pmid	19246217	19246217	19246217	.	1	0	yes	no	direct_pubmed_link	.	.	Boocock M, McNair P, Cicuttini F, Stuart A, Sinclair T. The short-term effects of running on the deformation of knee articular cartilage and its relationship to biomechanical loads at the knee. Osteoarthritis and Cartilage 2009;17(7):883-90. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Borjesson 1996	1	explicit_pmid	9238726	9238726	9238726	.	1	0	yes	no	direct_pubmed_link	.	.	Borjesson M, Robertson E, Weidenhielm L, Mattsson E, Olsson E. Physiotherapy in knee osteoarthrosis effect on pain and walking. Physiotherapy Research International 1996;1:89-97. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Brosseau 2012a	1	doi	10.1016/j.physio.2011.04.002	"""10.1016/j.physio.2011.04.002""[AID]"	.	.	0	0	no	no	.	title_search_no_match	.	Brosseau L, Wells G, Kenny G, Reid R, Maetzel A, Tugwell P, et al. The impact of a community-based aerobic walking program for older individuals with mild to moderate knee osteoarthritis. Physiotherapy (United Kingdom) 2011;1:eS161. [DOI: 10.1016/j.physio.2011.04.002] - DOI Brosseau L, Wells GA, Kenny GP, Reid R, Maetzel A, Tugwell P, et al. The implementation of a community-based aerobic walking program for mild to moderate knee osteoarthritis (OA): a knowledge translation (KT) randomized controlled trial (RCT): Part I: The Uptake of the Ottawa Panel clinical practice guidelines (CPGs). BMC P
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Brosseau 2012a	2	explicit_pmid	23061875	23061875	23061875	PMC3491047	1	1	yes	yes	direct_pubmed_link	.	.	Brosseau L, Wells G, Kenny G, Reid R, Maetzel A, Tugwell P, et al. The impact of a community-based aerobic walking program for older individuals with mild to moderate knee osteoarthritis. Physiotherapy (United Kingdom) 2011;1:eS161. [DOI: 10.1016/j.physio.2011.04.002] - DOI Brosseau L, Wells GA, Kenny GP, Reid R, Maetzel A, Tugwell P, et al. The implementation of a community-based aerobic walking program for mild to moderate knee osteoarthritis (OA): a knowledge translation (KT) randomized controlled trial (RCT): Part I: The Uptake of the Ottawa Panel clinical practice guidelines (CPGs). BMC P
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Brosseau 2012b	1	explicit_pmid	23061875	23061875	23061875	PMC3491047	1	1	yes	yes	direct_pubmed_link	.	.	Brosseau L, Wells GA, Kenny GP, Reid R, Maetzel A, Tugwell P, et al. The implementation of a community-based aerobic walking program for mild to moderate knee osteoarthritis (OA): a knowledge translation (KT) randomized controlled trial (RCT): Part I: The Uptake of the Ottawa Panel clinical practice guidelines (CPGs). BMC Public Health 2012;12:871. - PMC - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bulthuis 2007	1	explicit_pmid	17956917	17956917	17956917	.	1	0	yes	no	direct_pubmed_link	.	.	Bulthuis Y, Drossaers-Bakker KW, Taal E, Rasker J, Oostveen J, Van't Pad Bosch P, et al. Arthritis patients show long-term benefits from 3 weeks intensive exercise training directly following hospital discharge. Rheumatology 2007;46(11):1712-7. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Bulthuis 2008	1	explicit_pmid	18240191	18240191	18240191	.	1	0	yes	no	direct_pubmed_link	.	.	Bulthuis Y, Mohammad S, Braakman-Jansen LM, Drossaers-Bakker KW, Van de Laar M. Cost-effectiveness of intensive exercise therapy directly following hospital discharge in patients with arthritis: results of a randomized controlled clinical trial. Arthritis and Rheumatism 2008;59(2):247-54. - PubMed
after_pilot	Cochrane_reviews/after_pilot/CD004376_exercise_knee_oa.pdf	CD004376_exercise_knee_oa	Cagnin 2020	1	explicit_pmid	31573835	31573835	31573835	.	1	0	yes	no	direct_pubmed_link	.	.	Cagnin A, Choiniere M, Bureau NJ, Durand M, Mezghani N, Gaudreault N, et al. A multi-arm cluster randomized clinical trial of the use of knee kinesiography in the management of osteoarthritis patients in a primary care setting. Postgraduate Medicine 2020;132(1):91-101. [DOI: 10.1080/00325481.2019.1665457] - DOI - PubMed Cagnin A, Choiniere M, Bureau NJ, Durand M, Mezghani N, Gaudreault N, et al. Targeted exercises can improve biomechanical markers in individuals with knee osteoarthritis: a secondary analysis from a cluster randomized controlled trial. Knee 2023;40:122-34. [DOI: 10.1016/j.knee.
